0,1,2,3,4,5,6,7,8,9,10,11
1447,S-expletive,,,guy,be,,A,0.639491379,11,0.980487805,"0.912568306010929
"
1448,A,,,guys,waste,time,A,1,11,0.980487805,"0.912568306010929
"
1449,O,,,,waste,time,O,2.88E-12,11,0.980487805,"0.912568306010929
"
1450,O,,,,turn,back,O,1.94E-10,11,0.980487805,"0.912568306010929
"
1451,O,,,,learn,lambada,O,0.004102108,11,0.980487805,"0.912568306010929
"
1452,O,,,,find,girls,O,0.000468998,11,0.980487805,"0.912568306010929
"
1453,O,,,,tell,story,O,3.90E-07,11,0.980487805,"0.912568306010929
"
1454,O,,,,tell,story,O,2.18E-07,11,0.980487805,"0.912568306010929
"
1455,S-expletive,,,woman,be,,O,0.114754856,11,0.980487805,"0.912568306010929
"
1456,S,,,table,be,,O,0.223286912,11,0.980487805,"0.912568306010929
"
1457,A,,,one,have,skirt,A,0.99998641,11,0.980487805,"0.912568306010929
"
1458,O,,,,have,skirt,O,0.001588575,11,0.980487805,"0.912568306010929
"
1459,S-expletive,,,guy,be,,A,0.5,11,0.980487805,"0.912568306010929
"
1460,S,,,woman,look,,A,1,11,0.980487805,"0.912568306010929
"
1461,O,,,,make,eyes,O,8.12E-10,11,0.980487805,"0.912568306010929
"
1462,O,,,,take,hands,O,3.20E-07,11,0.980487805,"0.912568306010929
"
1463,S,,,people,cheer,,A,0.99999702,11,0.980487805,"0.912568306010929
"
1464,S,,,song,end,,A,0.9559533,11,0.980487805,"0.912568306010929
"
1465,S,,,guy,set,,A,0.99999094,11,0.980487805,"0.912568306010929
"
1466,S,,,woman,sit,,A,0.999914408,11,0.980487805,"0.912568306010929
"
1467,S,,,Jamie,be,,A,0.952069938,11,0.980487805,"0.912568306010929
"
1468,O,,,,take,guys,A,0.999982953,11,0.980487805,"0.912568306010929
"
1469,O,,,,think,thought,A,0.662194371,11,0.980487805,"0.912568306010929
"
1470,S-expletive,,,guys,be,,A,0.999701023,11,0.980487805,"0.912568306010929
"
1471,S,,,women,sit,,A,0.999800026,11,0.980487805,"0.912568306010929
"
1472,S,,,people,go,,A,0.999982238,11,0.980487805,"0.912568306010929
"
1473,O,,,,forbid,dance,O,0.000163962,11,0.980487805,"0.912568306010929
"
1474,A,,,Sam,take,interest,A,1,11,0.980487805,"0.912568306010929
"
1475,O,,,,take,interest,O,7.84E-11,11,0.980487805,"0.912568306010929
"
1476,O,,,,read,book,O,2.77E-11,11,0.980487805,"0.912568306010929
"
1477,O,,,,turn,ear,O,0.00115934,11,0.980487805,"0.912568306010929
"
1478,O,,,,call,Reg,O,0.000181652,11,0.980487805,"0.912568306010929
"
1479,S-aux,,,Duvall,might,,O,0.034006193,11,0.980487805,"0.912568306010929
"
1480,O,,,,associate,relationship,O,1.05E-11,11,0.980487805,"0.912568306010929
"
1481,O,,,,love,humor,O,0.002709424,11,0.980487805,"0.912568306010929
"
1482,S,,,eyes,snap,,A,0.993290544,11,0.980487805,"0.912568306010929
"
1483,O,,,,get,letter,O,7.90E-06,11,0.980487805,"0.912568306010929
"
1484,A,,,point,mention,what,A,1,11,0.980487805,"0.912568306010929
"
1485,O,,,,have,business,O,2.42E-05,11,0.980487805,"0.912568306010929
"
1486,S-expletive,,,Doctor,be,,O,0.000278607,11,0.980487805,"0.912568306010929
"
1487,O,,,,make,hay,O,5.25E-07,11,0.980487805,"0.912568306010929
"
1488,S,,,birds,get,,A,1,11,0.980487805,"0.912568306010929
"
1489,O,,,,grow,basil,O,8.95E-06,11,0.980487805,"0.912568306010929
"
1490,S-expletive,,,proble-,be,,O,4.80E-06,11,0.980487805,"0.912568306010929
"
1491,O,,,,take,frost,O,1.09E-05,11,0.980487805,"0.912568306010929
"
1492,O,,,,have,seeds,O,3.10E-07,11,0.980487805,"0.912568306010929
"
1493,O,,,,give,neighbor,O,0.40049234,11,0.980487805,"0.912568306010929
"
1494,O,,,,give,kind,O,5.40E-05,11,0.980487805,"0.912568306010929
"
1495,O,,,,give,pepper,O,2.76E-09,11,0.980487805,"0.912568306010929
"
1496,O,,,,give,herb,O,0.000596664,11,0.980487805,"0.912568306010929
"
1497,O,,,,give,basil,O,1.23E-09,11,0.980487805,"0.912568306010929
"
1498,O,,,,have,oregano,O,0.096342206,11,0.980487805,"0.912568306010929
"
1499,O,,,,have,lot,O,9.51E-05,11,0.980487805,"0.912568306010929
"
1500,O,,,,ask,Derya,O,2.85E-05,11,0.980487805,"0.912568306010929
"
1501,O,,,,watch,stream,A,0.998522818,11,0.980487805,"0.912568306010929
"
1502,O,,,,rewind,nanosprings,O,0.001043931,11,0.980487805,"0.912568306010929
"
1503,O,,,,make,Frankfurt,O,0.229999229,11,0.980487805,"0.912568306010929
"
1504,O,,,,wear,sundress,O,0.000138404,11,0.980487805,"0.912568306010929
"
1505,S,,,shadows,move,,A,0.999269664,11,0.980487805,"0.912568306010929
"
1506,O,,,,hang,city,O,0.001907405,11,0.980487805,"0.912568306010929
"
1507,S,,,agent,notice,,A,1,11,0.980487805,"0.912568306010929
"
1508,O,,,,whisper,statistics,O,5.13E-12,11,0.980487805,"0.912568306010929
"
1509,A,,,suspension,weather,hurricane,A,0.999875069,11,0.980487805,"0.912568306010929
"
1510,O,,,,weather,hurricane,O,4.76E-05,11,0.980487805,"0.912568306010929
"
1511,A,,,wind,whip,hair,A,1,11,0.980487805,"0.912568306010929
"
1512,O,,,,whip,hair,O,4.09E-06,11,0.980487805,"0.912568306010929
"
1513,O,,,,ruffle,skirt,O,0.082026087,11,0.980487805,"0.912568306010929
"
1514,O,,,,remember,trip,A,0.910923123,11,0.980487805,"0.912568306010929
"
1515,O,,,,whir,warnings,O,7.01E-07,11,0.980487805,"0.912568306010929
"
1516,S-expletive,,,mites,be,,A,0.967567861,11,0.980487805,"0.912568306010929
"
1517,O,,,,clutch,railing,O,3.57E-06,11,0.980487805,"0.912568306010929
"
1518,S,,,fear,surge,,A,1,11,0.980487805,"0.912568306010929
"
1519,O,,,,smile,smile,O,0.000306309,11,0.980487805,"0.912568306010929
"
1520,S,,,Derya,say,,A,0.757382751,11,0.980487805,"0.912568306010929
"
1521,A,,,whorls,make,constellations,A,0.861948609,11,0.980487805,"0.912568306010929
"
1522,O,,,,make,constellations,O,4.29E-06,11,0.980487805,"0.912568306010929
"
1523,A,,,tattoos,adorn,triceps,A,0.696969986,11,0.980487805,"0.912568306010929
"
1524,O,,,,adorn,triceps,O,0.070959739,11,0.980487805,"0.912568306010929
"
1525,S,,,Derya,hear,,A,0.999991059,11,0.980487805,"0.912568306010929
"
1526,O,,,,give,look,O,3.85E-06,11,0.980487805,"0.912568306010929
"
1527,O,,,,hack,systems,O,4.38E-05,11,0.980487805,"0.912568306010929
"
1528,A,,,mites,see,them,A,0.999915123,11,0.980487805,"0.912568306010929
"
1529,S,,,Exchange,be,,A,0.996872485,11,0.980487805,"0.912568306010929
"
1530,S,,,mites,close,,A,0.999999404,11,0.980487805,"0.912568306010929
"
1531,S,,,swarm,coalesce,,A,1,11,0.980487805,"0.912568306010929
"
1532,S,,,cloud,disperse,,A,1,11,0.980487805,"0.912568306010929
"
1533,S,,,Derya,say,,A,0.999070346,11,0.980487805,"0.912568306010929
"
1534,A,,,effects,cause,slowdowns,A,0.893773317,11,0.980487805,"0.912568306010929
"
1535,O,,,,cause,slowdowns,O,6.80E-09,11,0.980487805,"0.912568306010929
"
1536,A,,,Freeloaders,drive,evolution,A,0.999977231,11,0.980487805,"0.912568306010929
"
1537,O,,,,drive,evolution,O,2.72E-09,11,0.980487805,"0.912568306010929
"
1538,O,,,,quote,founders,O,0.001410371,11,0.980487805,"0.912568306010929
"
1539,S,,,Derya,snap,,A,0.999997735,11,0.980487805,"0.912568306010929
"
1540,A,,,people,find,behavior,A,0.999999762,11,0.980487805,"0.912568306010929
"
1541,O,,,,find,behavior,O,6.69E-06,11,0.980487805,"0.912568306010929
"
1542,O,,,,meet,eye,O,1.75E-09,11,0.980487805,"0.912568306010929
"
1543,O,,,,pay,attention,O,1.88E-09,11,0.980487805,"0.912568306010929
"
1544,S-passive,,,rep,trash,,A,0.999919653,11,0.980487805,"0.912568306010929
"
1545,S,,,hat,sail,,A,1,11,0.980487805,"0.912568306010929
"
1546,A,,,mites,miss,it,A,1,11,0.980487805,"0.912568306010929
"
1547,S-passive,,,floor,desert,,A,0.995498419,11,0.980487805,"0.912568306010929
"
1548,S-expletive,,,heaps,be,,A,0.980974376,11,0.980487805,"0.912568306010929
"
1549,A,,,city,have,eyes,A,1,11,0.980487805,"0.912568306010929
"
1550,O,,,,have,eyes,O,0.00166319,11,0.980487805,"0.912568306010929
"
1551,S,,,Eyes,close,,A,0.99817574,11,0.980487805,"0.912568306010929
"
1552,S,,,Steven,want,,A,0.999999762,11,0.980487805,"0.912568306010929
"
1553,S-passive,,,walls,decorate,,A,1,11,0.980487805,"0.912568306010929
"
1554,A,,,Steven,have,diagrams,A,1,11,0.980487805,"0.912568306010929
"
1555,O,,,,have,diagrams,O,0.000501772,11,0.980487805,"0.912568306010929
"
1556,O,,,,set,implementations,O,0.159697697,11,0.980487805,"0.912568306010929
"
1557,O,,,,have,shelves,O,0.115527853,11,0.980487805,"0.912568306010929
"
1558,A,,,Steven,have,casts,A,1,11,0.980487805,"0.912568306010929
"
1559,O,,,,have,casts,A,0.997524798,11,0.980487805,"0.912568306010929
"
1560,S-passive,,,instruments,lock,,A,0.999999523,11,0.980487805,"0.912568306010929
"
1561,A,,,parents,have,key,A,1,11,0.980487805,"0.912568306010929
"
1562,O,,,,have,key,O,3.01E-05,11,0.980487805,"0.912568306010929
"
1563,O,,,,encourage,interest,O,2.33E-11,11,0.980487805,"0.912568306010929
"
1564,S,,,Dad,say,,A,1,11,0.980487805,"0.912568306010929
"
1565,O,,,,pick,locks,O,1.20E-08,11,0.980487805,"0.912568306010929
"
1566,S,,,spikes,remain,,A,0.907296538,11,0.980487805,"0.912568306010929
"
1567,O,,,,see,interest,O,0.132809401,11,0.980487805,"0.912568306010929
"
1568,O,,,,have,interests,O,7.34E-09,11,0.980487805,"0.912568306010929
"
1569,O,,,,collect,caps,O,4.77E-06,11,0.980487805,"0.912568306010929
"
1570,O,,,,cross,horizon,O,0.083448246,11,0.980487805,"0.912568306010929
"
1571,A,,,Steven,see,it,A,1,11,0.980487805,"0.912568306010929
"
1572,A,,,Andy,show,caps,A,0.999992967,11,0.980487805,"0.912568306010929
"
1573,O,,,,show,caps,O,0.02836062,11,0.980487805,"0.912568306010929
"
1574,A,,,Steven,have,stuff,A,1,11,0.980487805,"0.912568306010929
"
1575,O,,,,have,stuff,A,0.785182416,11,0.980487805,"0.912568306010929
"
1576,O,,,,stain,teeth,O,0.005198506,11,0.980487805,"0.912568306010929
"
1577,O,,,,take,brushing,O,0.136059403,11,0.980487805,"0.912568306010929
"
1578,O,,,,have,tablets,O,0.326678962,11,0.980487805,"0.912568306010929
"
1579,O,,,,turn,water,O,0.011753923,11,0.980487805,"0.912568306010929
"
1580,A,,,dentist,give,you,A,0.999998927,11,0.980487805,"0.912568306010929
"
1581,O,,,,rinse,mouth,O,0.001046882,11,0.980487805,"0.912568306010929
"
1582,O,,,,make,kids,A,0.996208549,11,0.980487805,"0.912568306010929
"
1583,S,,,taste,percolate,,A,0.994392455,11,0.980487805,"0.912568306010929
"
1584,O,,,,meet,memory,O,1.03E-06,11,0.980487805,"0.912568306010929
"
1585,S-expletive,,,event,be,,A,0.999170303,11,0.980487805,"0.912568306010929
"
1586,O,,,,make,mould,O,6.36E-05,11,0.980487805,"0.912568306010929
"
1587,O,,,,see,casts,A,0.998167753,11,0.980487805,"0.912568306010929
"
1588,A,,,Steven,mix,powders,A,1,11,0.980487805,"0.912568306010929
"
1589,O,,,,mix,powders,O,0.092467263,11,0.980487805,"0.912568306010929
"
1590,S,,,Andy,say,,A,1,11,0.980487805,"0.912568306010929
"
1591,A,,,part,overcome,reflex,A,1,11,0.980487805,"0.912568306010929
"
1592,O,,,,overcome,reflex,O,1.47E-06,11,0.980487805,"0.912568306010929
"
1593,S,,,nose,fill,,A,1,11,0.980487805,"0.912568306010929
"
1594,S,,,Things,get,,A,1,11,0.980487805,"0.912568306010929
"
1595,A,,,Steven,remind,you,A,1,11,0.980487805,"0.912568306010929
"
1596,O,,,,watch,hand,A,0.806309104,11,0.980487805,"0.912568306010929
"
1597,O,,,,mouth,quarters,O,0.000567929,11,0.980487805,"0.912568306010929
"
1598,O,,,,poke,goo,O,9.26E-09,11,0.980487805,"0.912568306010929
"
1599,O,,,,check,consistency,O,3.46E-07,11,0.980487805,"0.912568306010929
"
1600,O,,,,give,nod,O,4.76E-08,11,0.980487805,"0.912568306010929
"
1601,O,,,,prise,jaws,O,0.001148264,11,0.980487805,"0.912568306010929
"
1602,S,,,others,giggle,,A,1,11,0.980487805,"0.912568306010929
"
1603,A,,,Steven,jiggle,handle,A,1,11,0.980487805,"0.912568306010929
"
1604,O,,,,jiggle,handle,O,0.000105731,11,0.980487805,"0.912568306010929
"
1605,O,,,,murmur,encouragements,O,1.13E-08,11,0.980487805,"0.912568306010929
"
1606,O,,,,retell,sensation,O,0.001013518,11,0.980487805,"0.912568306010929
"
1607,O,,,,have,slug,A,0.999988794,11,0.980487805,"0.912568306010929
"
1608,O,,,,invade,mouth,O,0.001496488,11,0.980487805,"0.912568306010929
"
1609,A,,,others,wait,turn,A,0.999999642,11,0.980487805,"0.912568306010929
"
1610,O,,,,wait,turn,O,0.000596181,11,0.980487805,"0.912568306010929
"
1611,A,,,laughter,greet,suggestions,A,0.999857187,11,0.980487805,"0.912568306010929
"
1612,O,,,,greet,suggestions,O,7.22E-06,11,0.980487805,"0.912568306010929
"
1613,O,,,,receive,treatment,O,1.10E-06,11,0.980487805,"0.912568306010929
"
1614,A,,,Steven,measure,plaster,A,1,11,0.980487805,"0.912568306010929
"
1615,O,,,,measure,plaster,O,0.009329366,11,0.980487805,"0.912568306010929
"
1616,O,,,,use,putty,O,0.001984259,11,0.980487805,"0.912568306010929
"
1617,O,,,,build,form,O,1.70E-06,11,0.980487805,"0.912568306010929
"
1618,O,,,,shore,gaps,O,5.88E-08,11,0.980487805,"0.912568306010929
"
1619,S,,,plaster,set,,A,0.997351289,11,0.980487805,"0.912568306010929
"
1620,O,,,,visit,room,O,1.94E-06,11,0.980487805,"0.912568306010929
"
1621,A,,,Steven,pass,eye,A,1,11,0.980487805,"0.912568306010929
"
1622,O,,,,pass,eye,O,3.25E-08,11,0.980487805,"0.912568306010929
"
1623,O,,,,point,gap,O,0.007571707,11,0.980487805,"0.912568306010929
"
1624,O,,,,see,teeth,O,0.000305673,11,0.980487805,"0.912568306010929
"
1625,A,,,Wikinews,interview,Christopher,A,0.999999881,11,0.980487805,"0.912568306010929
"
1626,O,,,,interview,Christopher,A,0.999215722,11,0.980487805,"0.912568306010929
"
1627,O,,,,have,qualifications,O,0.441544741,11,0.980487805,"0.912568306010929
"
1628,O,,,,execute,duties,O,2.63E-11,11,0.980487805,"0.912568306010929
"
1629,S-passive,,,qualifications,root,,A,0.860735178,11,0.980487805,"0.912568306010929
"
1630,O,,,,take,Oath,O,0.003513773,11,0.980487805,"0.912568306010929
"
1631,A,,,Politicians,profess,Oath,A,1,11,0.980487805,"0.912568306010929
"
1632,O,,,,profess,Oath,O,0.000182095,11,0.980487805,"0.912568306010929
"
1633,O,,,,pursue,agenda,O,4.39E-08,11,0.980487805,"0.912568306010929
"
1634,O,,,,reward,voters,O,1.52E-08,11,0.980487805,"0.912568306010929
"
1635,O,,,,effect,change,O,4.03E-10,11,0.980487805,"0.912568306010929
"
1636,O,,,,attend,Program,O,7.82E-08,11,0.980487805,"0.912568306010929
"
1637,A,,,Force,select,Officers,A,0.999999166,11,0.980487805,"0.912568306010929
"
1638,O,,,,select,Officers,O,0.021169521,11,0.980487805,"0.912568306010929
"
1639,O,,,,assign,fighter,O,1.16E-11,11,0.980487805,"0.912568306010929
"
1640,O,,,,have,response,O,0.000976287,11,0.980487805,"0.912568306010929
"
1641,O,,,,fly,aircraft,O,1.48E-11,11,0.980487805,"0.912568306010929
"
1642,A,,,Congress,prove,itself,A,1,11,0.980487805,"0.912568306010929
"
1643,O,,,,make,difference,O,0.001706179,11,0.980487805,"0.912568306010929
"
1644,O,,,,have,Pulpit,O,0.002133815,11,0.980487805,"0.912568306010929
"
1645,A,,,President,have,pulpit,A,0.5,11,0.980487805,"0.912568306010929
"
1646,O,,,,have,pulpit,O,0.000720399,11,0.980487805,"0.912568306010929
"
1647,O,,,,make,politics,O,2.48E-09,11,0.980487805,"0.912568306010929
"
1648,S,,,ties,date,,A,0.998970985,11,0.980487805,"0.912568306010929
"
1649,S-expletive,,,difference,be,,O,2.81E-07,11,0.980487805,"0.912568306010929
"
1650,A,,,candidates,have,success,A,0.999215722,11,0.980487805,"0.912568306010929
"
1651,O,,,,have,success,O,1.80E-08,11,0.980487805,"0.912568306010929
"
1652,O,,,,lead,party,O,0.039204072,11,0.980487805,"0.912568306010929
"
1653,O,,,,make,impact,O,7.18E-08,11,0.980487805,"0.912568306010929
"
1654,O,,,,raise,money,O,1.70E-11,11,0.980487805,"0.912568306010929
"
1655,O,,,,receive,nomination,O,1.34E-05,11,0.980487805,"0.912568306010929
"
1656,O,,,,back,nominee,O,1.81E-07,11,0.980487805,"0.912568306010929
"
1657,O,,,,support,candidates,A,0.957252324,11,0.980487805,"0.912568306010929
"
1658,S,,,Barack,do,,A,0.999965072,11,0.980487805,"0.912568306010929
"
1659,A,,,President,have,agenda,A,1,11,0.980487805,"0.912568306010929
"
1660,O,,,,have,agenda,O,0.049221322,11,0.980487805,"0.912568306010929
"
1661,O,,,,represent,wing,O,0.000162549,11,0.980487805,"0.912568306010929
"
1662,O,,,,further,agenda,O,0.000735226,11,0.980487805,"0.912568306010929
"
1663,O,,,,alter,law,O,2.34E-10,11,0.980487805,"0.912568306010929
"
1664,O,,,,accommodate,blocs,O,0.000631599,11,0.980487805,"0.912568306010929
"
1665,O,,,,enforce,laws,O,1.16E-06,11,0.980487805,"0.912568306010929
"
1666,O,,,,constitute,presidency,O,0.000447896,11,0.980487805,"0.912568306010929
"
1667,O,,,,achieve,goals,O,0.000223331,11,0.980487805,"0.912568306010929
"
1668,A,,,Courts,return,government,A,0.969955504,11,0.980487805,"0.912568306010929
"
1669,O,,,,return,government,O,4.49E-10,11,0.980487805,"0.912568306010929
"
1670,O,,,,implement,System,O,2.15E-05,11,0.980487805,"0.912568306010929
"
1671,O,,,,allow,Americans,A,0.934383988,11,0.980487805,"0.912568306010929
"
1672,O,,,,close,Loopholes,O,0.000115505,11,0.980487805,"0.912568306010929
"
1673,O,,,,put,system,O,1.47E-05,11,0.980487805,"0.912568306010929
"
1674,O,,,,pass,program,O,0.016766345,11,0.980487805,"0.912568306010929
"
1675,O,,,,lift,people,O,8.89E-05,11,0.980487805,"0.912568306010929
"
1676,O,,,,return,America,A,0.996403694,11,0.980487805,"0.912568306010929
"
1677,O,,,,see,individuals,A,1,11,0.980487805,"0.912568306010929
"
1678,O,,,,bring,People,O,7.28E-07,11,0.980487805,"0.912568306010929
"
1679,O,,,,make,nation,O,0.025466129,11,0.980487805,"0.912568306010929
"
1680,O,,,,have,decades,O,0.000348767,11,0.980487805,"0.912568306010929
"
1681,O,,,,pass,opportunities,O,9.01E-10,11,0.980487805,"0.912568306010929
"
1682,O,,,,keep,promise,O,3.49E-07,11,0.980487805,"0.912568306010929
"
1683,A,,,Wikinews,interview,Robert,A,0.999999881,11,0.980487805,"0.912568306010929
"
1684,O,,,,interview,Robert,A,0.675420821,11,0.980487805,"0.912568306010929
"
1685,A,,,Attorney,answer,questions,A,1,11,0.980487805,"0.912568306010929
"
1686,O,,,,answer,questions,O,0.001045011,11,0.980487805,"0.912568306010929
"
1687,A,,,Sarvis,garner,digits,A,1,11,0.980487805,"0.912568306010929
"
1688,O,,,,garner,digits,O,2.91E-08,11,0.980487805,"0.912568306010929
"
1689,A,,,poll,place,him,A,0.999812782,11,0.980487805,"0.912568306010929
"
1690,O,,,,win,election,O,0.000116959,11,0.980487805,"0.912568306010929
"
1691,O,,,,replace,governor,O,1.89E-05,11,0.980487805,"0.912568306010929
"
1692,S,,,Sarvis,note,,A,1,11,0.980487805,"0.912568306010929
"
1693,O,,,,favor,choice,O,1.37E-09,11,0.980487805,"0.912568306010929
"
1694,A,,,Sarvis,discuss,background,A,1,11,0.980487805,"0.912568306010929
"
1695,O,,,,discuss,background,O,2.81E-11,11,0.980487805,"0.912568306010929
"
1696,O,,,,implement,agenda,O,6.46E-05,11,0.980487805,"0.912568306010929
"
1697,S,,,voters,know,,A,0.999681473,11,0.980487805,"0.912568306010929
"
1698,O,,,,embody,diversity,O,1.98E-07,11,0.980487805,"0.912568306010929
"
1699,O,,,,study,economics,O,5.05E-06,11,0.980487805,"0.912568306010929
"
1700,O,,,,understand,issues,O,0.000487037,11,0.980487805,"0.912568306010929
"
1701,O,,,,face,Virginia,O,0.003636522,11,0.980487805,"0.912568306010929
"
1702,O,,,,offer,solutions,O,1.34E-09,11,0.980487805,"0.912568306010929
"
1703,S,,,Bob,do,,A,0.999978304,11,0.980487805,"0.912568306010929
"
1704,S,,,McDonnell,do,,A,1,11,0.980487805,"0.912568306010929
"
1705,O,,,,want,increases,O,0.001167268,11,0.980487805,"0.912568306010929
"
1706,O,,,,accept,bill,O,0.000205382,11,0.980487805,"0.912568306010929
"
1707,O,,,,have,flaws,O,1.11E-05,11,0.980487805,"0.912568306010929
"
1708,O,,,,prioritize,spending,O,5.39E-09,11,0.980487805,"0.912568306010929
"
1709,O,,,,seek,making,O,3.54E-10,11,0.980487805,"0.912568306010929
"
1710,O,,,,show,leadership,O,7.24E-09,11,0.980487805,"0.912568306010929
"
1711,O,,,,show,lapses,O,1.04E-05,11,0.980487805,"0.912568306010929
"
1712,O,,,,attribute,success,A,0.998058498,11,0.980487805,"0.912568306010929
"
1713,A,,,Voters,see,system,A,0.999817193,11,0.980487805,"0.912568306010929
"
1714,O,,,,see,system,O,0.001202532,11,0.980487805,"0.912568306010929
"
1715,A,,,Voters,see,nominees,A,1,11,0.980487805,"0.912568306010929
"
1716,O,,,,see,nominees,O,0.020891221,11,0.980487805,"0.912568306010929
"
1717,O,,,,want,something,O,1.01E-11,11,0.980487805,"0.912568306010929
"
1718,S,,,Voters,know,,A,0.999999881,11,0.980487805,"0.912568306010929
"
1719,O,,,,understand,issues,O,9.71E-10,11,0.980487805,"0.912568306010929
"
1720,O,,,,have,solutions,O,3.74E-11,11,0.980487805,"0.912568306010929
"
1721,A,,,People,like,fact,A,1,11,0.980487805,"0.912568306010929
"
1722,O,,,,like,fact,O,0.009909042,11,0.980487805,"0.912568306010929
"
1723,O,,,,implement,agenda,O,1.76E-10,11,0.980487805,"0.912568306010929
"
