0,1,2,3,4,5,6,7,8,9,10,11,12
3216,A,"""Acc",,,Observatorul,înțelege,impactul,A,0.999999642,10,0.901162791,"0.8897485493230174
"
3217,O,"""Acc",,,,înțelege,impactul,A,0.5,10,0.901162791,"0.8897485493230174
"
3218,S,,,emisii,rezulta,,O,0.001209089,10,0.901162791,"0.8897485493230174
",
3219,S-passive,"""Acc",,,Documentația,păstra,,A,0.995520949,10,0.901162791,"0.8897485493230174
"
3220,S-passive,,,CO2,calcula,,A,0.5,10,0.901162791,"0.8897485493230174
",
3221,S,"""Acc",,,Consiliul,putea,,A,1,10,0.901162791,"0.8897485493230174
"
3222,S,"""Acc",,,Membrii,risca,,A,1,10,0.901162791,"0.8897485493230174
"
3223,O,"""Acc",,,,justifica,acordarea,O,0.006053596,10,0.901162791,"0.8897485493230174
"
3224,S,"""Acc",,,Membrii,angaja,,A,0.999999881,10,0.901162791,"0.8897485493230174
"
3225,S-passive,"""Acc",,,Numele,menționa,,A,0.999999881,10,0.901162791,"0.8897485493230174
"
3226,O,,,,trata,probleme,O,2.64E-05,10,0.901162791,"0.8897485493230174
",
3227,S-passive,"""Acc",,,plăcile,examina,,O,0.056692068,10,0.901162791,"0.8897485493230174
"
3228,O,,,,folosi,cititor,O,2.84E-06,10,0.901162791,"0.8897485493230174
",
3229,S-passive,"""Acc",,,efectul,examina,,A,0.99987638,10,0.901162791,"0.8897485493230174
"
3230,A-passive,"""Acc",,,carnea,supune,examinări,A,0.999999881,10,0.901162791,"0.8897485493230174
"
3231,O,"""Dat",,,,supune,examinări,O,0.000224117,10,0.901162791,"0.8897485493230174
"
3232,O,,,,da,rezultate,O,0.000139492,10,0.901162791,"0.8897485493230174
",
3233,S-passive,"""Acc",,,circulația,interzice,,O,2.24E-05,10,0.901162791,"0.8897485493230174
"
3234,O,,,,atribui,situații,A,0.891164958,10,0.901162791,"0.8897485493230174
",
3235,S-expletive-passive,,,cod,atribui,situații,O,1.11E-06,10,0.901162791,"0.8897485493230174
",
3236,A,"""Acc",,,Capitolul,cuprinde,vehiculele,A,1,10,0.901162791,"0.8897485493230174
"
3237,O,"""Acc",,,,cuprinde,vehiculele,O,0.025095854,10,0.901162791,"0.8897485493230174
"
3238,O,"""Acc",,,,zdrobi,căpățână,O,3.80E-05,10,0.901162791,"0.8897485493230174
"
3239,A,"""Acc",,,instinctul,salva,l-,A,0.999293208,10,0.901162791,"0.8897485493230174
"
3240,O,,,,ieși,vorbe,O,0.000116658,10,0.901162791,"0.8897485493230174
",
3241,O,,,,rezolva,franțuzoaice,O,0.114296243,10,0.901162791,"0.8897485493230174
",
3242,A,"""Acc",,,limbricania,turna,îl,A,0.999384284,10,0.901162791,"0.8897485493230174
"
3243,O,"""Acc",,,,avea,baza,O,3.12E-05,10,0.901162791,"0.8897485493230174
"
3244,S,"""Acc",,,percheziție,organiza,,O,2.91E-07,10,0.901162791,"0.8897485493230174
"
3245,S,,,Pinky,lăuda,,A,0.999973178,10,0.901162791,"0.8897485493230174
",
3246,S,"""Acc",,,pielițele,uni,,A,0.999998212,10,0.901162791,"0.8897485493230174
"
3247,S,"""Acc",,,anii,trece,,A,1,10,0.901162791,"0.8897485493230174
"
3248,O,"""Acc",,,,da,mână,O,5.53E-09,10,0.901162791,"0.8897485493230174
"
3249,O,"""Acc",,,,strânge,instrumentele,O,6.09E-08,10,0.901162791,"0.8897485493230174
"
3250,O,,,,discuta,Pink,O,1.45E-06,10,0.901162791,"0.8897485493230174
",
3251,O,,,,poseda,cap,O,1.01E-07,10,0.901162791,"0.8897485493230174
",
3252,O,"""Acc",,,,răpi,șansa,A,0.634624839,10,0.901162791,"0.8897485493230174
"
3253,O,"""Acc",,,,crea,senzația,O,0.018840075,10,0.901162791,"0.8897485493230174
"
3254,S-passive,"""Acc",,,Fardul,dispune,,A,0.693619609,10,0.901162791,"0.8897485493230174
"
3255,O,,,,împlini,ani,O,3.56E-10,10,0.901162791,"0.8897485493230174
",
3256,S,"""Acc",,,Sfântul,afla,,A,0.999999404,10,0.901162791,"0.8897485493230174
"
3257,S-expletive,,,Gheorghe,șopti,patroanei,A,1,10,0.901162791,"0.8897485493230174
",
3258,O,"""Dat",,,,șopti,patroanei,O,0.111510873,10,0.901162791,"0.8897485493230174
"
3259,A,"""Acc",,,codana,da,carnea,A,0.999999642,10,0.901162791,"0.8897485493230174
"
3260,O,"""Acc",,,,da,carnea,A,0.89178288,10,0.901162791,"0.8897485493230174
"
3261,O,,,,avea,bani,O,0.283159167,10,0.901162791,"0.8897485493230174
",
3262,O,"""Acc",,,,rezolva,problema,O,9.92E-05,10,0.901162791,"0.8897485493230174
"
3263,O,,,,preocupa,Rembrandt,O,0.449546635,10,0.901162791,"0.8897485493230174
",
3264,O,,,,conține,principiu,O,0.321298629,10,0.901162791,"0.8897485493230174
",
3265,A,,,fenomen,admite,model,A,1,10,0.901162791,"0.8897485493230174
",
3266,O,,,,admite,model,O,0.000251103,10,0.901162791,"0.8897485493230174
",
3267,S,"""Acc",,,stările,putea,,A,0.999985814,10,0.901162791,"0.8897485493230174
"
3268,S,,,poet,putea,,A,0.999998689,10,0.901162791,"0.8897485493230174
",
3269,O,"""Dat",,,,da,poezii,O,2.35E-05,10,0.901162791,"0.8897485493230174
"
3270,A,"""Acc",,,englezii,construi,poezia,A,0.911149383,10,0.901162791,"0.8897485493230174
"
3271,O,"""Acc",,,,construi,poezia,A,0.967301965,10,0.901162791,"0.8897485493230174
"
3272,S,,,întâmplări,petrece,,O,0.10293901,10,0.901162791,"0.8897485493230174
",
3273,O,"""Acc",,,,merita,osteneala,O,8.38E-05,10,0.901162791,"0.8897485493230174
"
3274,A,,,Eminescu,însemna,Ce,A,0.999776065,10,0.901162791,"0.8897485493230174
",
3275,O,,,,opune,romantism,A,0.984327018,10,0.901162791,"0.8897485493230174
",
3276,O,"""Acc",,,,opune,formele,A,0.999998331,10,0.901162791,"0.8897485493230174
"
3277,A,,,funcții,turbura,o,A,0.940725386,10,0.901162791,"0.8897485493230174
",
3278,S,,,acorduri,rezulta,,A,0.99998939,10,0.901162791,"0.8897485493230174
",
3279,A,"""Acc",,,domnul,datori,lucru,A,0.999998212,10,0.901162791,"0.8897485493230174
"
3280,O,"""Acc",,,,datori,strofele,A,0.998044491,10,0.901162791,"0.8897485493230174
"
3281,O,,,,datori,lucru,O,0.006695463,10,0.901162791,"0.8897485493230174
",
3282,S,"""Acc",,,Sufletul,sta,,O,0.343157113,10,0.901162791,"0.8897485493230174
"
3283,S-expletive,,,Edgar,face,căreia,A,0.999994755,10,0.901162791,"0.8897485493230174
",
3284,S,"""Acc",,,câmpul,corespunde,,O,6.89E-07,10,0.901162791,"0.8897485493230174
"
3285,S,"""Acc",,,Patriotismul,consta,,A,0.5,10,0.901162791,"0.8897485493230174
"
3286,O,"""Acc",,,,scrie,poezie,O,0.000176405,10,0.901162791,"0.8897485493230174
"
3287,O,"""Acc",,,,lega,destinele,O,8.39E-07,10,0.901162791,"0.8897485493230174
"
3288,A-passive,"""Acc",,,exercițiile,interzice,#NAME?,A,0.999500036,10,0.901162791,"0.8897485493230174
"
3289,A,"""Acc",,,poezie,turbura,acordul,A,0.997850299,10,0.901162791,"0.8897485493230174
"
3290,O,"""Acc",,,,turbura,acordul,A,0.536309838,10,0.901162791,"0.8897485493230174
"
3291,O,,,,atribui,procedeu,O,1.46E-06,10,0.901162791,"0.8897485493230174
",
3292,S,,,Rimbaud,strădui,,A,0.999999881,10,0.901162791,"0.8897485493230174
",
3293,O,"""Acc",,,,alcătui,frază,O,9.70E-07,10,0.901162791,"0.8897485493230174
"
3294,A,"""Acc",,,răspunsul,sosi,#NAME?,O,1.01E-10,10,0.901162791,"0.8897485493230174
"
3295,O,"""Acc",,,,realiza,eclipsă,A,0.71835798,10,0.901162791,"0.8897485493230174
"
3296,S,"""Acc",,,Pungașii,cățăra,,A,0.842927933,10,0.901162791,"0.8897485493230174
"
3297,O,"""Acc",,,,aștepta,lucrătorii,A,0.968784571,10,0.901162791,"0.8897485493230174
"
3298,A,,,Popa,pune,patrafirul,A,1,10,0.901162791,"0.8897485493230174
",
3299,O,"""Acc",,,,pune,patrafirul,O,0.000168861,10,0.901162791,"0.8897485493230174
"
3300,O,"""Acc",,,,lua,Evanghelia,O,3.10E-07,10,0.901162791,"0.8897485493230174
"
3301,O,,,,vedea,băiat,O,1.97E-07,10,0.901162791,"0.8897485493230174
",
3302,O,,,,promite,bani,O,3.64E-07,10,0.901162791,"0.8897485493230174
",
3303,O,,,,scăpa,hoți,O,1.43E-06,10,0.901162791,"0.8897485493230174
",
3304,A,"""Acc",,,Gardianul,face,i-,A,0.998907924,10,0.901162791,"0.8897485493230174
"
3305,A,"""Acc",,,Textele,respecta,normele,A,0.99986589,10,0.901162791,"0.8897485493230174
"
3306,O,"""Acc",,,,respecta,normele,O,3.70E-07,10,0.901162791,"0.8897485493230174
"
3307,O,"""Acc",,,,privi,lucrurile,O,0.002438195,10,0.901162791,"0.8897485493230174
"
3308,S,,,Ion,judeca,,A,0.999993443,10,0.901162791,"0.8897485493230174
",
3309,O,,,,vizita,Olanda,O,9.36E-08,10,0.901162791,"0.8897485493230174
",
3310,S,,,idol,domni,,A,0.999989867,10,0.901162791,"0.8897485493230174
",
3311,S,"""Acc",,,inimă,lămuri,,A,0.920944095,10,0.901162791,"0.8897485493230174
"
3312,O,,,,prefera,Edgar,O,2.07E-08,10,0.901162791,"0.8897485493230174
",
3313,S,"""Acc",,,vorbă,fi,,O,0.000144409,10,0.901162791,"0.8897485493230174
"
3314,A,"""Acc",,,poezie,crea,Fizică,A,0.938679099,10,0.901162791,"0.8897485493230174
"
3315,O,"""Acc",,,,crea,Fizică,O,4.46E-06,10,0.901162791,"0.8897485493230174
"
3316,O,"""Acc",,,,prețui,poezia,O,0.005411281,10,0.901162791,"0.8897485493230174
"
3317,O,,,,publica,versuri,O,0.004125998,10,0.901162791,"0.8897485493230174
",
3318,O,"""Acc",,,,trata,tema,O,4.38E-05,10,0.901162791,"0.8897485493230174
"
3319,S,"""Acc",,,durere,mărturisi,,A,0.999995112,10,0.901162791,"0.8897485493230174
"
3320,O,,,,admira,simț,O,9.91E-06,10,0.901162791,"0.8897485493230174
",
3321,A,"""Acc",,,lumea,ști,îl,A,0.996252537,10,0.901162791,"0.8897485493230174
"
3322,A,,,elevi,avea,habar,A,1,10,0.901162791,"0.8897485493230174
",
3323,O,,,,avea,habar,A,0.99996531,10,0.901162791,"0.8897485493230174
",
3324,A,"""Acc",,,Suprarealiștii,degaja,logica,A,1,10,0.901162791,"0.8897485493230174
"
3325,O,"""Acc",,,,degaja,logica,O,0.076250337,10,0.901162791,"0.8897485493230174
"
3326,O,"""Acc",,,,însuși,definiția,A,0.999874711,10,0.901162791,"0.8897485493230174
"
3327,A,"""Acc",,,lirică,sublinia,emoția,A,0.992376387,10,0.901162791,"0.8897485493230174
"
3328,O,"""Acc",,,,sublinia,emoția,O,0.00335425,10,0.901162791,"0.8897485493230174
"
3329,S,"""Acc",,,cântecul,pluti,,O,1.10E-05,10,0.901162791,"0.8897485493230174
"
3330,S-passive,"""Acc",,,umbrele,îmbrățișa,,O,0.198582903,10,0.901162791,"0.8897485493230174
"
3331,O,,,,împrumuta,partipris,O,0.005680741,10,0.901162791,"0.8897485493230174
",
3332,O,"""Dat",,,,împrumuta,pictorilor,O,0.067796983,10,0.901162791,"0.8897485493230174
"
3333,A,"""Acc",,,spiritul,aborda,substanță,O,0.001657637,10,0.901162791,"0.8897485493230174
"
3334,O,"""Acc",,,,aborda,substanță,O,0.261178732,10,0.901162791,"0.8897485493230174
"
3335,O,"""Acc",,,,manifesta,direcția,O,2.34E-05,10,0.901162791,"0.8897485493230174
"
3336,O,"""Acc",,,,căsca,gura,O,0.001763766,10,0.901162791,"0.8897485493230174
"
3337,O,"""Acc",,,,rosti,vorbele,O,0.000209502,10,0.901162791,"0.8897485493230174
"
3338,O,"""Acc",,,,scrie,lecția,O,6.81E-05,10,0.901162791,"0.8897485493230174
"
3339,A,"""Acc",,,infecțiile,prezenta,risc,A,1,10,0.901162791,"0.8897485493230174
"
3340,O,,,,prezenta,risc,O,0.003907757,10,0.901162791,"0.8897485493230174
",
3341,S-passive,"""Acc",,,Întreruperea,consemna,,A,0.998198569,10,0.901162791,"0.8897485493230174
"
3342,O,"""Acc",,,,continua,tratamentul,O,6.71E-05,10,0.901162791,"0.8897485493230174
"
3343,S-passive,,,reacții,consemna,,O,0.059607103,10,0.901162791,"0.8897485493230174
",
3344,S-passive,,,reacții,consemna,,O,3.29E-05,10,0.901162791,"0.8897485493230174
",
3345,S,"""Acc",,,Prezența,reprezenta,,A,1,10,0.901162791,"0.8897485493230174
"
3346,O,,,,avea,simptome,O,0.000303881,10,0.901162791,"0.8897485493230174
",
3347,S,"""Acc",,,Durerea,reprezenta,,A,0.999983907,10,0.901162791,"0.8897485493230174
"
3348,S-passive,,,deficit,provoca,,A,0.5,10,0.901162791,"0.8897485493230174
",
3349,S,"""Acc",,,diagnosticul,sublinia,,A,0.999987602,10,0.901162791,"0.8897485493230174
"
3350,O,"""Acc",,,,ilustra,afirmație,O,0.000640841,10,0.901162791,"0.8897485493230174
"
3351,O,"""Acc",,,,menționa,cazul,O,7.39E-07,10,0.901162791,"0.8897485493230174
"
3352,S-passive,"""Acc",,,diagnosticul,susține,,A,0.999999881,10,0.901162791,"0.8897485493230174
"
3353,S-passive,"""Acc",,,diagnosticul,preciza,,A,0.985202968,10,0.901162791,"0.8897485493230174
"
3354,S,"""Acc",,,tratamentul,putea,,A,0.999999881,10,0.901162791,"0.8897485493230174
"
3355,O,"""Acc",,,,determina,expulzarea,O,8.50E-08,10,0.901162791,"0.8897485493230174
"
3356,A,"""Acc",,,efectul,constitui,element,A,0.999998927,10,0.901162791,"0.8897485493230174
"
3357,O,,,,constitui,element,O,3.56E-07,10,0.901162791,"0.8897485493230174
",
3358,S,,,dimensiuni,încadra,,A,0.993783832,10,0.901162791,"0.8897485493230174
",
3359,A,"""Acc",,,hipertensiunea,stimula,sinteza,A,0.999994516,10,0.901162791,"0.8897485493230174
"
3360,O,"""Acc",,,,stimula,sinteza,O,0.253516823,10,0.901162791,"0.8897485493230174
"
3361,S,,,Cercetări,arăta,,A,0.999985695,10,0.901162791,"0.8897485493230174
",
3362,O,"""Acc",,,,provoca,eliminare,O,0.000443965,10,0.901162791,"0.8897485493230174
"
3363,A,"""Acc",,,Eșuarea,impune,înlăturarea,A,0.999999046,10,0.901162791,"0.8897485493230174
"
3364,O,"""Acc",,,,adăuga,anestezia,A,0.617349386,10,0.901162791,"0.8897485493230174
"
3365,O,"""Acc",,,,avea,riscurile,O,0.000778224,10,0.901162791,"0.8897485493230174
"
3366,O,"""Acc",,,,impune,înlăturarea,O,0.000713363,10,0.901162791,"0.8897485493230174
"
3367,A,"""Acc",,,Denumirea,constitui,transliterație,A,0.999880672,10,0.901162791,"0.8897485493230174
"
3368,O,"""Acc",,,,constitui,transliterație,O,0.048103169,10,0.901162791,"0.8897485493230174
"
3369,S-passive,"""Acc",,,mențiunea,dovedi,,A,1,10,0.901162791,"0.8897485493230174
"
3370,S,"""Acc",,,relevanța,rămâne,,A,0.999560058,10,0.901162791,"0.8897485493230174
"
3371,O,"""Acc",,,,conține,mențiunea,O,0.003675005,10,0.901162791,"0.8897485493230174
"
3372,S,,,Miron,insista,,A,1,10,0.901162791,"0.8897485493230174
",
3373,S-expletive,"""Acc",,,românii,purta,ce,O,0.234714419,10,0.901162791,"0.8897485493230174
"
3374,O,,,,deriva,rumân,O,6.77E-06,10,0.901162791,"0.8897485493230174
",
3375,O,,,,deriva,român,O,2.57E-07,10,0.901162791,"0.8897485493230174
",
3376,A-passive,"""Acc",,,forma,locui,Romania,A,1,10,0.901162791,"0.8897485493230174
"
3377,O,,,,locui,Romania,O,0.002136513,10,0.901162791,"0.8897485493230174
",
3378,A-passive,"""Acc",,,denumirea,înlocui,Romania,A,1,10,0.901162791,"0.8897485493230174
"
3379,O,,,,înlocui,Romania,O,7.41E-06,10,0.901162791,"0.8897485493230174
",
3380,S-passive,"""Acc",,,formele,folosi,,A,0.68202126,10,0.901162791,"0.8897485493230174
"
3381,O,"""Acc",,,,desemna,statul,O,0.000430575,10,0.901162791,"0.8897485493230174
"
3382,O,"""Acc",,,,desemna,poporul,O,4.97E-06,10,0.901162791,"0.8897485493230174
"
3383,A,,,România,declara,război,A,0.999998689,10,0.901162791,"0.8897485493230174
",
3384,O,,,,declara,război,O,1.86E-08,10,0.901162791,"0.8897485493230174
",
3385,S,"""Acc",,,armata,fi,,A,1,10,0.901162791,"0.8897485493230174
"
3386,A,"""Acc",,,regele,da,acordul,A,1,10,0.901162791,"0.8897485493230174
"
3387,O,"""Acc",,,,da,acordul,O,1.07E-05,10,0.901162791,"0.8897485493230174
"
3388,O,"""Acc",,,,refuza,semnarea,O,2.89E-07,10,0.901162791,"0.8897485493230174
"
3389,A,"""Acc",,,Regele,destitui,l-,A,0.999999523,10,0.901162791,"0.8897485493230174
"
3390,S,,,România,trece,,O,0.010976409,10,0.901162791,"0.8897485493230174
",
3391,S,"""Acc",,,trupele,ocupa,,A,0.970040441,10,0.901162791,"0.8897485493230174
"
3392,S,"""Acc",,,regele,forța,,A,0.999970794,10,0.901162791,"0.8897485493230174
"
3393,O,"""Acc",,,,proclama,Republica,O,0.010036277,10,0.901162791,"0.8897485493230174
"
3394,S,,,Ceaușescu,deveni,,A,0.999999881,10,0.901162791,"0.8897485493230174
",
3395,S,"""Acc",,,Conducerea,deveni,,A,0.988780975,10,0.901162791,"0.8897485493230174
"
3396,S,,,protest,transforma,,O,0.410985291,10,0.901162791,"0.8897485493230174
",
3397,O,,,,înlătura,dictator,O,5.98E-05,10,0.901162791,"0.8897485493230174
",
3398,S-passive,,,alegeri,organiza,,O,0.06357,10,0.901162791,"0.8897485493230174
",
3399,S,"""Acc",,,Dezlănțuirile,duce,,A,0.999956608,10,0.901162791,"0.8897485493230174
"
3400,S-expletive,,,Emil,învinge,președintele,A,1,10,0.901162791,"0.8897485493230174
",
3401,O,"""Acc",,,,învinge,președintele,O,0.000193545,10,0.901162791,"0.8897485493230174
"
3402,S,,,Ciorbea,rămâne,,A,0.999999881,10,0.901162791,"0.8897485493230174
",
3403,S,"""Acc",,,Teritoriul,numi,,A,0.999967694,10,0.901162791,"0.8897485493230174
"
3404,A,,,România,suprapune,sistem,A,0.999999881,10,0.901162791,"0.8897485493230174
",
3405,O,,,,suprapune,sistem,O,0.043474894,10,0.901162791,"0.8897485493230174
",
3406,O,"""Dat",,,,subordona,Carpaților,O,1.00E-07,10,0.901162791,"0.8897485493230174
"
3407,S,,,România,situa,,A,0.999067128,10,0.901162791,"0.8897485493230174
",
3408,S,"""Acc",,,orașul,rămâne,,A,0.999871373,10,0.901162791,"0.8897485493230174
"
3409,S,,,Iașul,putea,,A,0.996105492,10,0.901162791,"0.8897485493230174
",
3410,O,"""Acc",,,,obține,titlul,O,1.43E-07,10,0.901162791,"0.8897485493230174
"
3411,O,"""Acc",,,,organiza,manifestație,O,4.18E-11,10,0.901162791,"0.8897485493230174
"
3412,S,"""Acc",,,Municipiul,afla,,A,0.999999881,10,0.901162791,"0.8897485493230174
"
3413,S,"""Acc",,,orașul,afla,,A,0.993873,10,0.901162791,"0.8897485493230174
"
3414,S,"""Acc",,,nucleul,afla,,O,0.261703044,10,0.901162791,"0.8897485493230174
"
3415,O,"""Acc",,,,calcula,numărul,O,0.001618773,10,0.901162791,"0.8897485493230174
"
3416,O,,,,avea,unde,O,0.018669028,10,0.901162791,"0.8897485493230174
",
3417,O,"""Acc",,,,avea,numărul,O,0.003690673,10,0.901162791,"0.8897485493230174
"
3418,O,,,,corespunde,frecvențe,A,0.905975461,10,0.901162791,"0.8897485493230174
",
3419,S-expletive,,,moduri,corespunde,frecvențe,O,7.10E-07,10,0.901162791,"0.8897485493230174
",
3420,O,,,,asocia,valori,A,0.735184431,10,0.901162791,"0.8897485493230174
",
3421,S-expletive-passive,,,moduri,asocia,valori,O,6.21E-05,10,0.901162791,"0.8897485493230174
",
3422,S,,,direcții,exista,,O,0.00063964,10,0.901162791,"0.8897485493230174
",
3423,S-passive,"""Acc",,,numărul,obține,,A,0.999999523,10,0.901162791,"0.8897485493230174
"
3424,A,,,Max,introduce,ipoteza,A,1,10,0.901162791,"0.8897485493230174
",
3425,O,"""Acc",,,,introduce,ipoteza,O,0.000155486,10,0.901162791,"0.8897485493230174
"
3426,S,"""Acc",,,emisia,avea,,O,0.335154802,10,0.901162791,"0.8897485493230174
"
3427,A,,,Planck,postula,caracterul,A,0.999999762,10,0.901162791,"0.8897485493230174
",
3428,O,"""Acc",,,,postula,caracterul,O,3.08E-06,10,0.901162791,"0.8897485493230174
"
3429,S,,,oscilator,putea,,A,0.999596894,10,0.901162791,"0.8897485493230174
",
3430,O,"""Acc",,,,avea,valoare,O,4.69E-08,10,0.901162791,"0.8897485493230174
"
3431,O,"""Acc",,,,constitui,Punctul,A,0.979145527,10,0.901162791,"0.8897485493230174
"
3432,S-expletive,"""Acc",,,determinarea,constitui,Punctul,O,0.116414115,10,0.901162791,"0.8897485493230174
"
3433,O,"""Acc",,,,determina,densitatea,O,0.114721961,10,0.901162791,"0.8897485493230174
"
3434,A,"""Acc",,,particulă,avea,energia,O,0.009729161,10,0.901162791,"0.8897485493230174
"
3435,O,"""Acc",,,,avea,energia,O,0.00095642,10,0.901162791,"0.8897485493230174
"
3436,S,"""Acc",,,Mecanica,arăta,,A,1,10,0.901162791,"0.8897485493230174
"
3437,S,"""Acc",,,mișcarea,înceta,,O,0.440508604,10,0.901162791,"0.8897485493230174
"
3438,S,"""Acc",,,energie,rămâne,,A,0.995663106,10,0.901162791,"0.8897485493230174
"
3439,A,,,lucru,afecta,demonstrația,A,0.988381147,10,0.901162791,"0.8897485493230174
",
3440,O,"""Acc",,,,afecta,demonstrația,O,0.000427478,10,0.901162791,"0.8897485493230174
"
3441,S,"""Acc",,,energie,interveni,,O,0.018523462,10,0.901162791,"0.8897485493230174
"
3442,S,"""Acc",,,Metodele,numi,,A,0.999999762,10,0.901162791,"0.8897485493230174
"
3443,A,,,Einstein,propune,demonstrație,A,0.999998927,10,0.901162791,"0.8897485493230174
",
3444,O,"""Acc",,,,propune,demonstrație,O,1.60E-10,10,0.901162791,"0.8897485493230174
"
3445,S,,,atomi,afla,,A,0.999961138,10,0.901162791,"0.8897485493230174
",
3446,S,,,atomi,afla,,A,0.996079147,10,0.901162791,"0.8897485493230174
",
3447,S,"""Acc",,,Atomii,putea,,A,0.999920368,10,0.901162791,"0.8897485493230174
"
3448,O,"""Acc",,,,absorbi,energia,O,4.74E-06,10,0.901162791,"0.8897485493230174
"
3449,S,,,atom,putea,,A,0.999999285,10,0.901162791,"0.8897485493230174
",
3450,S,"""Acc",,,Efectul,consta,,A,0.999999523,10,0.901162791,"0.8897485493230174
"
3451,S-passive,"""Acc",,,incintă,folosi,,O,0.005942573,10,0.901162791,"0.8897485493230174
"
3452,S-passive,,,electrozi,găsi,,O,0.001261792,10,0.901162791,"0.8897485493230174
",
3453,S-passive,"""Acc",,,diferență,aplica,,A,0.806589067,10,0.901162791,"0.8897485493230174
"
3454,S-passive,"""Acc",,,caracteristica,trasa,,A,0.999911189,10,0.901162791,"0.8897485493230174
"
3455,S-passive,,,legi,obține,,A,0.998962522,10,0.901162791,"0.8897485493230174
",
3456,O,"""Acc",,,,arăta,barcă,O,2.61E-06,9,0.895348837,"0.8858800773694391
"
3457,S,"""Acc",,,băiețelul,țipa,,A,0.987059236,9,0.895348837,"0.8858800773694391
"
3458,O,"""Acc",,,,vârî,capul,O,1.40E-08,9,0.895348837,"0.8858800773694391
"
3459,A,"""Acc",,,femeia,strânge,îl,A,0.963147819,9,0.895348837,"0.8858800773694391
"
3460,S,"""Acc",,,brațele,putea,,A,0.579241574,9,0.895348837,"0.8858800773694391
"
3461,A,"""Acc",,,elicopterul,lansa,bombă,A,0.999790847,9,0.895348837,"0.8858800773694391
"
3462,O,"""Acc",,,,lansa,bombă,O,1.14E-09,9,0.895348837,"0.8858800773694391
"
3463,S,"""Acc",,,barca,face,,O,0.367194116,9,0.895348837,"0.8858800773694391
"
3464,S,,,Winston,opri,,A,0.999180615,9,0.895348837,"0.8858800773694391
",
